"sp";"photo";"taxref";"flore";"family";"rank";"source";"obs";"credit";"...10";"...11";"...12";"attribution";"idphoto";"idobs"
"Thysanolaena latifolia";"https://inaturalist-open-data.s3.amazonaws.com/photos/142568787/large.jpeg?1625997056";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/86533096";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"142568787";"86533096"
"Thysanolaena latifolia";"https://inaturalist-open-data.s3.amazonaws.com/photos/143588373/large.jpeg?1626345407";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/87114281";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"143588373";"87114281"
"Thysanolaena latifolia";"https://inaturalist-open-data.s3.amazonaws.com/photos/139302457/large.jpeg?1624817524";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/84736701";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139302457";"84736701"
"Thysanolaena latifolia";"https://inaturalist-open-data.s3.amazonaws.com/photos/161642770/large.jpeg?1633410127";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/97218987";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"161642770";"97218987"
"Thysanolaena latifolia";"https://inaturalist-open-data.s3.amazonaws.com/photos/147847061/large.jpeg?1627844345";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/89524431";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"147847061";"89524431"
"Thysanolaena latifolia";"https://inaturalist-open-data.s3.amazonaws.com/photos/142568805/large.jpeg?1625997066";;;"Poaceae";7;"inat";"https://www.inaturalist.org/observations/86533096";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"142568805";"86533096"
"Tragus mongolorum";"https://inaturalist-open-data.s3.amazonaws.com/photos/60833177/large.jpeg?1580807799";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/38292214";;;;;"(c) Siddarth Machado, some rights reserved (CC BY-NC)";"60833177";"38292214"
"Tragus mongolorum";"https://inaturalist-open-data.s3.amazonaws.com/photos/60833179/large.jpeg?1580807813";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/38292214";;;;;"(c) Siddarth Machado, some rights reserved (CC BY-NC)";"60833179";"38292214"
"Tricholaena monachne";"https://inaturalist-open-data.s3.amazonaws.com/photos/111347966/large.jpeg?1611837903";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/68721234";;;;;"(c) Wynand Uys, some rights reserved (CC BY)";"111347966";"68721234"
"Tricholaena monachne";"https://inaturalist-open-data.s3.amazonaws.com/photos/117458993/large.jpeg?1616754540";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/72078883";;;;;"(c) Lisa Schwarz, some rights reserved (CC BY-NC)";"117458993";"72078883"
"Tricholaena monachne";"https://inaturalist-open-data.s3.amazonaws.com/photos/30998507/large.jpeg?1549262432";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/20074749";;;;;"(c) feno, some rights reserved (CC BY-NC)";"30998507";"20074749"
"Tricholaena monachne";"https://inaturalist-open-data.s3.amazonaws.com/photos/111347973/large.jpeg?1611837925";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/68721234";;;;;"(c) Wynand Uys, some rights reserved (CC BY)";"111347973";"68721234"
"Tricholaena monachne";"https://inaturalist-open-data.s3.amazonaws.com/photos/111347965/large.jpg?1611837901";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/68721234";;;;;"(c) Wynand Uys, some rights reserved (CC BY)";"111347965";"68721234"
"Tricholaena monachne";"https://inaturalist-open-data.s3.amazonaws.com/photos/30998518/large.jpeg?1549262485";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/20074749";;;;;"(c) feno, some rights reserved (CC BY-NC)";"30998518";"20074749"
"Tripsacum andersonii";"https://live.staticflickr.com/269/20055432736_b54fa83d07_h.jpg";;;"Poaceae";1;;"https://flic.kr/p/wyekr3";"Maria Vorontsova";;;;;;
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/16106435/large.jpg?1524397361";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/11313897";;;;;"no rights reserved";"16106435";"11313897"
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/16106436/large.jpg?1524397362";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/11313897";;;;;"no rights reserved";"16106436";"11313897"
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/105687866/large.jpg?1606408123";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/65642125";;;;;"no rights reserved";"105687866";"65642125"
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/114519390/large.jpeg?1614684571";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/70441888";;;;;"(c) Nick Helme, some rights reserved (CC BY-SA)";"114519390";"70441888"
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/13666946/large.jpeg?1519275261";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/9953845";;;;;"(c) Joan Prunera-Olivé, some rights reserved (CC BY-NC)";"13666946";"9953845"
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/105688354/large.jpg?1606408482";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/65642125";;;;;"no rights reserved";"105688354";"65642125"
"Urochloa deflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/99939014/large.jpeg?1602484938";;;"Poaceae";7;"inat";"https://www.inaturalist.org/observations/62380091";;;;;"(c) Maxwell C. Obiakara, some rights reserved (CC BY-NC)";"99939014";"62380091"
"Urochloa distachya";"https://inaturalist-open-data.s3.amazonaws.com/photos/23921521/large.jpeg?1535480764";;"Urochloa distachyos";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/15979966";;;;;"(c) Martin Purdy, some rights reserved (CC BY)";"23921521";"15979966"
"Urochloa distachya";"https://inaturalist-open-data.s3.amazonaws.com/photos/23921563/large.jpeg?1535480802";;"Urochloa distachyos";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/15979966";;;;;"(c) Martin Purdy, some rights reserved (CC BY)";"23921563";"15979966"
"Urochloa distachya";"https://inaturalist-open-data.s3.amazonaws.com/photos/23921525/large.jpeg?1535480769";;"Urochloa distachyos";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/15979966";;;;;"(c) Martin Purdy, some rights reserved (CC BY)";"23921525";"15979966"
"Urochloa distachya";"https://inaturalist-open-data.s3.amazonaws.com/photos/107273462/large.jpg?1607886665";;"Urochloa distachyos";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/66531904";;;;;"no rights reserved";"107273462";"66531904"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/152143873/large.jpeg?1629527255";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/91932901";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"152143873";"91932901"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/167293902/large.jpeg?1636050179";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/100250509";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"167293902";"100250509"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/164777799/large.jpeg?1634843888";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/98907116";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"164777799";"98907116"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/164777843/large.jpeg?1634843901";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/98907116";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"164777843";"98907116"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/167293833/large.jpeg?1636050154";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/100250509";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"167293833";"100250509"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/152143992/large.jpeg?1629527373";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/91932901";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"152143992";"91932901"
"Urochloa eminii ?";"https://inaturalist-open-data.s3.amazonaws.com/photos/152144018/large.jpeg?1629527403";;;"Poaceae";7;"inat";"https://www.inaturalist.org/observations/91932901";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"152144018";"91932901"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/139551058/large.jpeg?1624902102";;"Urochloa glumaris";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/84873252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139551058";"84873252"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/152648981/large.jpeg?1629706121";;"Urochloa glumaris";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/92213029";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"152648981";"92213029"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/152649017/large.jpeg?1629706152";;"Urochloa glumaris";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/92213029";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"152649017";"92213029"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/139551169/large.jpeg?1624902130";;"Urochloa glumaris";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/84873252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139551169";"84873252"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/139551269/large.jpeg?1624902152";;"Urochloa glumaris";"Poaceae";5;"inat";"https://www.inaturalist.org/observations/84873252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139551269";"84873252"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/139551307/large.jpeg?1624902162";;"Urochloa glumaris";"Poaceae";6;"inat";"https://www.inaturalist.org/observations/84873252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139551307";"84873252"
"Urochloa glumaris";"https://inaturalist-open-data.s3.amazonaws.com/photos/139551552/large.jpeg?1624902223";;"Urochloa glumaris";"Poaceae";7;"inat";"https://www.inaturalist.org/observations/84873252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139551552";"84873252"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/139198197/large.jpeg?1624790271";;"Brachiaria mutica";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/84676650";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139198197";"84676650"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/143107791/large.jpeg?1626164317";;"Brachiaria mutica";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/86827330";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"143107791";"86827330"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/167295188/large.jpeg?1636050666";;"Brachiaria mutica";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/100251006";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"167295188";"100251006"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/143107813/large.jpeg?1626164330";;"Brachiaria mutica";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/86827330";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"143107813";"86827330"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/167295035/large.jpeg?1636050602";;"Brachiaria mutica";"Poaceae";5;"inat";"https://www.inaturalist.org/observations/100251006";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"167295035";"100251006"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/139198481/large.jpeg?1624790432";;"Brachiaria mutica";"Poaceae";6;"inat";"https://www.inaturalist.org/observations/84676650";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139198481";"84676650"
"Urochloa mutica";"https://inaturalist-open-data.s3.amazonaws.com/photos/139198266/large.jpeg?1624790316";;"Brachiaria mutica";"Poaceae";7;"inat";"https://www.inaturalist.org/observations/84676650";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139198266";"84676650"
"Urochloa panicoides";"https://inaturalist-open-data.s3.amazonaws.com/photos/164510598/large.jpg?1634701818";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/98764655";;;;;"(c) Chuck Sexton, some rights reserved (CC BY-NC)";"164510598";"98764655"
"Urochloa panicoides";"https://inaturalist-open-data.s3.amazonaws.com/photos/34126011/large.jpg?1554457282";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/22015603";;;;;"(c) Luc Strydom, some rights reserved (CC BY-NC)";"34126011";"22015603"
"Urochloa panicoides";"https://inaturalist-open-data.s3.amazonaws.com/photos/164510612/large.jpg?1634701829";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/98764655";;;;;"(c) Chuck Sexton, some rights reserved (CC BY-NC)";"164510612";"98764655"
"Urochloa panicoides";"https://inaturalist-open-data.s3.amazonaws.com/photos/164510602/large.jpg?1634701823";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/98764655";;;;;"(c) Chuck Sexton, some rights reserved (CC BY-NC)";"164510602";"98764655"
"Urochloa panicoides";"https://inaturalist-open-data.s3.amazonaws.com/photos/164510591/large.jpg?1634701811";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/98764655";;;;;"(c) Chuck Sexton, some rights reserved (CC BY-NC)";"164510591";"98764655"
"Urochloa ramosa";"https://inaturalist-open-data.s3.amazonaws.com/photos/141134120/large.jpeg?1625480495";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/85745442";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141134120";"85745442"
"Urochloa ramosa";"https://inaturalist-open-data.s3.amazonaws.com/photos/141134898/large.jpeg?1625480937";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/85745442";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141134898";"85745442"
"Urochloa ramosa";"https://inaturalist-open-data.s3.amazonaws.com/photos/141135168/large.jpeg?1625481088";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/85745442";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141135168";"85745442"
"Urochloa ramosa";"https://inaturalist-open-data.s3.amazonaws.com/photos/141146052/large.jpeg?1625486766";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/85745442";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141146052";"85745442"
"Urochloa ramosa";"https://inaturalist-open-data.s3.amazonaws.com/photos/141146096/large.jpeg?1625486786";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/85745442";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141146096";"85745442"
"Urochloa ramosa";"https://inaturalist-open-data.s3.amazonaws.com/photos/141134497/large.jpeg?1625480735";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/85745442";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141134497";"85745442"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/103401507/large.jpg?1604708094";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/64327833";;;;;"no rights reserved";"103401507";"64327833"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/98453129/large.jpg?1601678704";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/61516887";;;;;"(c) Cody Stricker, some rights reserved (CC BY)";"98453129";"61516887"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/98453174/large.jpg?1601678724";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/61516887";;;;;"(c) Cody Stricker, some rights reserved (CC BY)";"98453174";"61516887"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/103401495/large.jpg?1604708085";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/64327833";;;;;"no rights reserved";"103401495";"64327833"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/98453141/large.jpg?1601678711";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/61516887";;;;;"(c) Cody Stricker, some rights reserved (CC BY)";"98453141";"61516887"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/103401509/large.jpg?1604708097";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/64327833";;;;;"no rights reserved";"103401509";"64327833"
"Urochloa reptans";"https://inaturalist-open-data.s3.amazonaws.com/photos/98453158/large.jpg?1601678717";;;"Poaceae";7;"inat";"https://www.inaturalist.org/observations/61516887";;;;;"(c) Cody Stricker, some rights reserved (CC BY)";"98453158";"61516887"
"Urochloa subquadripara";"https://inaturalist-open-data.s3.amazonaws.com/photos/157685276/large.jpeg?1631780432";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/86828143";;;;;;"157685276";"86828143"
"Urochloa subquadripara";"https://inaturalist-open-data.s3.amazonaws.com/photos/157685314/large.jpeg?1631780453";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/95014155";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"157685314";"95014155"
"Urochloa subquadripara";"https://inaturalist-open-data.s3.amazonaws.com/photos/143109585/large.jpeg?1626165385";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/86828143";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"143109585";"86828143"
